"row","col","value"
"0029 L5/6 IT TPE-ENT Glut_3","028 L6 CT CTX Glut",0
"0034 L6 IT CTX Glut_1","028 L6 CT CTX Glut",0
"0035 L6 IT CTX Glut_1","028 L6 CT CTX Glut",0
"0036 L6 IT CTX Glut_1","028 L6 CT CTX Glut",0
"0037 L6 IT CTX Glut_1","028 L6 CT CTX Glut",0
"0038 L6 IT CTX Glut_2","028 L6 CT CTX Glut",0
"0041 L6 IT CTX Glut_2","028 L6 CT CTX Glut",0
"0042 L6 IT CTX Glut_2","028 L6 CT CTX Glut",0
"0044 L6 IT CTX Glut_3","028 L6 CT CTX Glut",0
"0049 L6 IT CTX Glut_4","028 L6 CT CTX Glut",0
"0053 L6 IT CTX Glut_5","028 L6 CT CTX Glut",0
"0054 L6 IT CTX Glut_5","028 L6 CT CTX Glut",0
"0055 L5 IT CTX Glut_1","028 L6 CT CTX Glut",0
"0056 L5 IT CTX Glut_1","028 L6 CT CTX Glut",0
"0061 L5 IT CTX Glut_3","028 L6 CT CTX Glut",0
"0065 L5 IT CTX Glut_5","028 L6 CT CTX Glut",0
"0069 L4/5 IT CTX Glut_1","028 L6 CT CTX Glut",0
"0072 L4/5 IT CTX Glut_1","028 L6 CT CTX Glut",0
"0075 L4/5 IT CTX Glut_2","028 L6 CT CTX Glut",0
"0076 L4/5 IT CTX Glut_2","028 L6 CT CTX Glut",0
"0078 L4/5 IT CTX Glut_2","028 L6 CT CTX Glut",0
"0083 L4/5 IT CTX Glut_3","028 L6 CT CTX Glut",0
"0084 L4/5 IT CTX Glut_3","028 L6 CT CTX Glut",0
"0090 L4/5 IT CTX Glut_4","028 L6 CT CTX Glut",0
"0091 L4/5 IT CTX Glut_4","028 L6 CT CTX Glut",0
"0094 L4/5 IT CTX Glut_4","028 L6 CT CTX Glut",0
"0096 L4/5 IT CTX Glut_5","028 L6 CT CTX Glut",0
"0098 L4/5 IT CTX Glut_5","028 L6 CT CTX Glut",0
"0099 L4/5 IT CTX Glut_5","028 L6 CT CTX Glut",0
"0104 L2/3 IT CTX Glut_1","028 L6 CT CTX Glut",0.0062111801242236
"0105 L2/3 IT CTX Glut_1","028 L6 CT CTX Glut",0
"0106 L2/3 IT CTX Glut_1","028 L6 CT CTX Glut",0.00666666666666667
"0109 L2/3 IT CTX Glut_2","028 L6 CT CTX Glut",0
"0351 L5 ET CTX Glut_1","028 L6 CT CTX Glut",0
"0352 L5 ET CTX Glut_1","028 L6 CT CTX Glut",0
"0361 L5 ET CTX Glut_2","028 L6 CT CTX Glut",0
"0362 L5 ET CTX Glut_2","028 L6 CT CTX Glut",0
"0377 L5 ET CTX Glut_5","028 L6 CT CTX Glut",0
"0379 L5 ET CTX Glut_5","028 L6 CT CTX Glut",0
"0421 L6b CTX Glut_1","028 L6 CT CTX Glut",0
"0430 L6b CTX Glut_3","028 L6 CT CTX Glut",0
"0433 L6 CT CTX Glut_1","028 L6 CT CTX Glut",1
"0436 L6 CT CTX Glut_1","028 L6 CT CTX Glut",1
"0439 L6 CT CTX Glut_2","028 L6 CT CTX Glut",1
"0440 L6 CT CTX Glut_2","028 L6 CT CTX Glut",1
"0441 L6 CT CTX Glut_2","028 L6 CT CTX Glut",1
"0445 L6 CT CTX Glut_3","028 L6 CT CTX Glut",1
"0449 L6 CT CTX Glut_5","028 L6 CT CTX Glut",0.484375
"0452 L6 CT CTX Glut_5","028 L6 CT CTX Glut",0.97
"0461 L5 NP CTX Glut_2","028 L6 CT CTX Glut",0
"0463 L5 NP CTX Glut_2","028 L6 CT CTX Glut",0
"0465 L5 NP CTX Glut_3","028 L6 CT CTX Glut",0
"0470 L5 NP CTX Glut_4","028 L6 CT CTX Glut",0.238095238095238
"0497 Vip Gaba_1","028 L6 CT CTX Glut",0
"0513 Vip Gaba_3","028 L6 CT CTX Glut",0
"0514 Vip Gaba_3","028 L6 CT CTX Glut",0
"0516 Vip Gaba_3","028 L6 CT CTX Glut",0
"0522 Vip Gaba_4","028 L6 CT CTX Glut",0
"0527 Vip Gaba_5","028 L6 CT CTX Glut",0
"0529 Vip Gaba_5","028 L6 CT CTX Glut",0
"0533 Vip Gaba_6","028 L6 CT CTX Glut",0
"0547 Sncg Gaba_6","028 L6 CT CTX Glut",0
"0553 Sncg Gaba_3","028 L6 CT CTX Glut",0
"0560 Sncg Gaba_4","028 L6 CT CTX Glut",0
"0580 Lamp5 Gaba_1","028 L6 CT CTX Glut",0
"0581 Lamp5 Gaba_1","028 L6 CT CTX Glut",0
"0582 Lamp5 Gaba_1","028 L6 CT CTX Glut",0
"0587 Lamp5 Gaba_2","028 L6 CT CTX Glut",0
"0605 Pvalb chandelier Gaba","028 L6 CT CTX Glut",0
"0607 Pvalb Gaba_1","028 L6 CT CTX Glut",0
"0618 Pvalb Gaba_3","028 L6 CT CTX Glut",0
"0619 Pvalb Gaba_3","028 L6 CT CTX Glut",0
"0621 Pvalb Gaba_3","028 L6 CT CTX Glut",0
"0620 Pvalb Gaba_8","028 L6 CT CTX Glut",0
"0624 Pvalb Gaba_4","028 L6 CT CTX Glut",0
"0628 Pvalb Gaba_4","028 L6 CT CTX Glut",0
"0625 Pvalb Gaba_5","028 L6 CT CTX Glut",0
"0638 Sst Gaba_1","028 L6 CT CTX Glut",0
"0641 Sst Gaba_12","028 L6 CT CTX Glut",0
"0631 Sst Gaba_13","028 L6 CT CTX Glut",0
"0664 Sst Gaba_4","028 L6 CT CTX Glut",0
"0666 Sst Gaba_4","028 L6 CT CTX Glut",0
"0668 Sst Gaba_4","028 L6 CT CTX Glut",0
"0669 Sst Gaba_4","028 L6 CT CTX Glut",0
"0665 Sst Gaba_11","028 L6 CT CTX Glut",0
"0675 Sst Gaba_5","028 L6 CT CTX Glut",0
"0677 Sst Gaba_5","028 L6 CT CTX Glut",0
"0673 Sst Gaba_16","028 L6 CT CTX Glut",0
"0688 Sst Gaba_7","028 L6 CT CTX Glut",0
"0697 Sst Gaba_8","028 L6 CT CTX Glut",0
"0695 Sst Gaba_10","028 L6 CT CTX Glut",0
"0731 Sst Chodl Gaba_4","028 L6 CT CTX Glut",0
"5113 Astro-TE NN_3","028 L6 CT CTX Glut",0
"5146 OPC NN_1","028 L6 CT CTX Glut",0
"5150 COP NN","028 L6 CT CTX Glut",0
"5152 COP NN","028 L6 CT CTX Glut",0
"5155 MFOL NN","028 L6 CT CTX Glut",0
"5158 MOL NN","028 L6 CT CTX Glut",0
"5182 Peri NN","028 L6 CT CTX Glut",0
"5188 Endo NN","028 L6 CT CTX Glut",0
"5190 Microglia NN","028 L6 CT CTX Glut",0
"0004 Car3 Glut_1","030 L5 NP CTX Glut",0
"0026 L5/6 IT TPE-ENT Glut_2","030 L5 NP CTX Glut",0
"0029 L5/6 IT TPE-ENT Glut_3","030 L5 NP CTX Glut",0
"0034 L6 IT CTX Glut_1","030 L5 NP CTX Glut",0
"0035 L6 IT CTX Glut_1","030 L5 NP CTX Glut",0
"0036 L6 IT CTX Glut_1","030 L5 NP CTX Glut",0
"0037 L6 IT CTX Glut_1","030 L5 NP CTX Glut",0
"0038 L6 IT CTX Glut_2","030 L5 NP CTX Glut",0
"0041 L6 IT CTX Glut_2","030 L5 NP CTX Glut",0
"0042 L6 IT CTX Glut_2","030 L5 NP CTX Glut",0
"0044 L6 IT CTX Glut_3","030 L5 NP CTX Glut",0
"0049 L6 IT CTX Glut_4","030 L5 NP CTX Glut",0
"0053 L6 IT CTX Glut_5","030 L5 NP CTX Glut",0
"0054 L6 IT CTX Glut_5","030 L5 NP CTX Glut",0
"0055 L5 IT CTX Glut_1","030 L5 NP CTX Glut",0
"0056 L5 IT CTX Glut_1","030 L5 NP CTX Glut",0
"0061 L5 IT CTX Glut_3","030 L5 NP CTX Glut",0
"0065 L5 IT CTX Glut_5","030 L5 NP CTX Glut",0
"0069 L4/5 IT CTX Glut_1","030 L5 NP CTX Glut",0
"0072 L4/5 IT CTX Glut_1","030 L5 NP CTX Glut",0
"0075 L4/5 IT CTX Glut_2","030 L5 NP CTX Glut",0
"0076 L4/5 IT CTX Glut_2","030 L5 NP CTX Glut",0
"0078 L4/5 IT CTX Glut_2","030 L5 NP CTX Glut",0
"0083 L4/5 IT CTX Glut_3","030 L5 NP CTX Glut",0
"0084 L4/5 IT CTX Glut_3","030 L5 NP CTX Glut",0
"0090 L4/5 IT CTX Glut_4","030 L5 NP CTX Glut",0
"0091 L4/5 IT CTX Glut_4","030 L5 NP CTX Glut",0
"0094 L4/5 IT CTX Glut_4","030 L5 NP CTX Glut",0
"0096 L4/5 IT CTX Glut_5","030 L5 NP CTX Glut",0
"0098 L4/5 IT CTX Glut_5","030 L5 NP CTX Glut",0
"0099 L4/5 IT CTX Glut_5","030 L5 NP CTX Glut",0
"0104 L2/3 IT CTX Glut_1","030 L5 NP CTX Glut",0
"0105 L2/3 IT CTX Glut_1","030 L5 NP CTX Glut",0
"0106 L2/3 IT CTX Glut_1","030 L5 NP CTX Glut",0
"0109 L2/3 IT CTX Glut_2","030 L5 NP CTX Glut",0
"0351 L5 ET CTX Glut_1","030 L5 NP CTX Glut",0
"0352 L5 ET CTX Glut_1","030 L5 NP CTX Glut",0
"0361 L5 ET CTX Glut_2","030 L5 NP CTX Glut",0
"0362 L5 ET CTX Glut_2","030 L5 NP CTX Glut",0
"0377 L5 ET CTX Glut_5","030 L5 NP CTX Glut",0
"0379 L5 ET CTX Glut_5","030 L5 NP CTX Glut",0
"0421 L6b CTX Glut_1","030 L5 NP CTX Glut",0
"0430 L6b CTX Glut_3","030 L5 NP CTX Glut",0
"0433 L6 CT CTX Glut_1","030 L5 NP CTX Glut",0
"0436 L6 CT CTX Glut_1","030 L5 NP CTX Glut",0
"0439 L6 CT CTX Glut_2","030 L5 NP CTX Glut",0
"0440 L6 CT CTX Glut_2","030 L5 NP CTX Glut",0
"0441 L6 CT CTX Glut_2","030 L5 NP CTX Glut",0
"0445 L6 CT CTX Glut_3","030 L5 NP CTX Glut",0
"0449 L6 CT CTX Glut_5","030 L5 NP CTX Glut",0
"0452 L6 CT CTX Glut_5","030 L5 NP CTX Glut",0
"0461 L5 NP CTX Glut_2","030 L5 NP CTX Glut",1
"0463 L5 NP CTX Glut_2","030 L5 NP CTX Glut",1
"0465 L5 NP CTX Glut_3","030 L5 NP CTX Glut",1
"0470 L5 NP CTX Glut_4","030 L5 NP CTX Glut",0.738095238095238
"0497 Vip Gaba_1","030 L5 NP CTX Glut",0
"0513 Vip Gaba_3","030 L5 NP CTX Glut",0
"0514 Vip Gaba_3","030 L5 NP CTX Glut",0
"0516 Vip Gaba_3","030 L5 NP CTX Glut",0
"0522 Vip Gaba_4","030 L5 NP CTX Glut",0
"0527 Vip Gaba_5","030 L5 NP CTX Glut",0
"0529 Vip Gaba_5","030 L5 NP CTX Glut",0
"0533 Vip Gaba_6","030 L5 NP CTX Glut",0
"0547 Sncg Gaba_6","030 L5 NP CTX Glut",0
"0553 Sncg Gaba_3","030 L5 NP CTX Glut",0
"0560 Sncg Gaba_4","030 L5 NP CTX Glut",0
"0580 Lamp5 Gaba_1","030 L5 NP CTX Glut",0
"0581 Lamp5 Gaba_1","030 L5 NP CTX Glut",0
"0582 Lamp5 Gaba_1","030 L5 NP CTX Glut",0
"0587 Lamp5 Gaba_2","030 L5 NP CTX Glut",0
"0605 Pvalb chandelier Gaba","030 L5 NP CTX Glut",0
"0607 Pvalb Gaba_1","030 L5 NP CTX Glut",0
"0618 Pvalb Gaba_3","030 L5 NP CTX Glut",0
"0619 Pvalb Gaba_3","030 L5 NP CTX Glut",0
"0621 Pvalb Gaba_3","030 L5 NP CTX Glut",0
"0620 Pvalb Gaba_8","030 L5 NP CTX Glut",0
"0624 Pvalb Gaba_4","030 L5 NP CTX Glut",0
"0628 Pvalb Gaba_4","030 L5 NP CTX Glut",0
"0625 Pvalb Gaba_5","030 L5 NP CTX Glut",0
"0638 Sst Gaba_1","030 L5 NP CTX Glut",0
"0641 Sst Gaba_12","030 L5 NP CTX Glut",0
"0631 Sst Gaba_13","030 L5 NP CTX Glut",0
"0664 Sst Gaba_4","030 L5 NP CTX Glut",0
"0666 Sst Gaba_4","030 L5 NP CTX Glut",0
"0668 Sst Gaba_4","030 L5 NP CTX Glut",0
"0669 Sst Gaba_4","030 L5 NP CTX Glut",0
"0665 Sst Gaba_11","030 L5 NP CTX Glut",0
"0675 Sst Gaba_5","030 L5 NP CTX Glut",0
"0677 Sst Gaba_5","030 L5 NP CTX Glut",0
"0673 Sst Gaba_16","030 L5 NP CTX Glut",0
"0688 Sst Gaba_7","030 L5 NP CTX Glut",0
"0697 Sst Gaba_8","030 L5 NP CTX Glut",0
"0695 Sst Gaba_10","030 L5 NP CTX Glut",0
"0731 Sst Chodl Gaba_4","030 L5 NP CTX Glut",0
"5113 Astro-TE NN_3","030 L5 NP CTX Glut",0
"5146 OPC NN_1","030 L5 NP CTX Glut",0
"5150 COP NN","030 L5 NP CTX Glut",0
"5152 COP NN","030 L5 NP CTX Glut",0
"5155 MFOL NN","030 L5 NP CTX Glut",0
"5158 MOL NN","030 L5 NP CTX Glut",0
"5182 Peri NN","030 L5 NP CTX Glut",0
"5188 Endo NN","030 L5 NP CTX Glut",0
"5190 Microglia NN","030 L5 NP CTX Glut",0
"0004 Car3 Glut_1","036 Vip Gaba",0
"0026 L5/6 IT TPE-ENT Glut_2","036 Vip Gaba",0
"0029 L5/6 IT TPE-ENT Glut_3","036 Vip Gaba",0
"0034 L6 IT CTX Glut_1","036 Vip Gaba",0
"0035 L6 IT CTX Glut_1","036 Vip Gaba",0
"0036 L6 IT CTX Glut_1","036 Vip Gaba",0
"0037 L6 IT CTX Glut_1","036 Vip Gaba",0
"0038 L6 IT CTX Glut_2","036 Vip Gaba",0
"0041 L6 IT CTX Glut_2","036 Vip Gaba",0
"0042 L6 IT CTX Glut_2","036 Vip Gaba",0
"0044 L6 IT CTX Glut_3","036 Vip Gaba",0
"0049 L6 IT CTX Glut_4","036 Vip Gaba",0
"0053 L6 IT CTX Glut_5","036 Vip Gaba",0
"0054 L6 IT CTX Glut_5","036 Vip Gaba",0
"0055 L5 IT CTX Glut_1","036 Vip Gaba",0
"0056 L5 IT CTX Glut_1","036 Vip Gaba",0
"0061 L5 IT CTX Glut_3","036 Vip Gaba",0
"0065 L5 IT CTX Glut_5","036 Vip Gaba",0
"0069 L4/5 IT CTX Glut_1","036 Vip Gaba",0
"0072 L4/5 IT CTX Glut_1","036 Vip Gaba",0
"0075 L4/5 IT CTX Glut_2","036 Vip Gaba",0
"0076 L4/5 IT CTX Glut_2","036 Vip Gaba",0
"0078 L4/5 IT CTX Glut_2","036 Vip Gaba",0
"0083 L4/5 IT CTX Glut_3","036 Vip Gaba",0
"0084 L4/5 IT CTX Glut_3","036 Vip Gaba",0
"0090 L4/5 IT CTX Glut_4","036 Vip Gaba",0
"0091 L4/5 IT CTX Glut_4","036 Vip Gaba",0
"0094 L4/5 IT CTX Glut_4","036 Vip Gaba",0
"0096 L4/5 IT CTX Glut_5","036 Vip Gaba",0
"0098 L4/5 IT CTX Glut_5","036 Vip Gaba",0
"0099 L4/5 IT CTX Glut_5","036 Vip Gaba",0
"0104 L2/3 IT CTX Glut_1","036 Vip Gaba",0
"0105 L2/3 IT CTX Glut_1","036 Vip Gaba",0
"0106 L2/3 IT CTX Glut_1","036 Vip Gaba",0
"0109 L2/3 IT CTX Glut_2","036 Vip Gaba",0
"0351 L5 ET CTX Glut_1","036 Vip Gaba",0
"0352 L5 ET CTX Glut_1","036 Vip Gaba",0
"0361 L5 ET CTX Glut_2","036 Vip Gaba",0
"0362 L5 ET CTX Glut_2","036 Vip Gaba",0
"0377 L5 ET CTX Glut_5","036 Vip Gaba",0
"0379 L5 ET CTX Glut_5","036 Vip Gaba",0
"0421 L6b CTX Glut_1","036 Vip Gaba",0
"0430 L6b CTX Glut_3","036 Vip Gaba",0
"0433 L6 CT CTX Glut_1","036 Vip Gaba",0
"0436 L6 CT CTX Glut_1","036 Vip Gaba",0
"0439 L6 CT CTX Glut_2","036 Vip Gaba",0
"0440 L6 CT CTX Glut_2","036 Vip Gaba",0
"0441 L6 CT CTX Glut_2","036 Vip Gaba",0
"0445 L6 CT CTX Glut_3","036 Vip Gaba",0
"0449 L6 CT CTX Glut_5","036 Vip Gaba",0.015625
"0452 L6 CT CTX Glut_5","036 Vip Gaba",0
"0461 L5 NP CTX Glut_2","036 Vip Gaba",0
"0463 L5 NP CTX Glut_2","036 Vip Gaba",0
"0465 L5 NP CTX Glut_3","036 Vip Gaba",0
"0470 L5 NP CTX Glut_4","036 Vip Gaba",0
"0497 Vip Gaba_1","036 Vip Gaba",0.918367346938776
"0513 Vip Gaba_3","036 Vip Gaba",1
"0514 Vip Gaba_3","036 Vip Gaba",0.916666666666667
"0516 Vip Gaba_3","036 Vip Gaba",1
"0522 Vip Gaba_4","036 Vip Gaba",0.983606557377049
"0527 Vip Gaba_5","036 Vip Gaba",1
"0529 Vip Gaba_5","036 Vip Gaba",0.981818181818182
"0533 Vip Gaba_6","036 Vip Gaba",0.72972972972973
"0547 Sncg Gaba_6","036 Vip Gaba",0
"0553 Sncg Gaba_3","036 Vip Gaba",0
"0560 Sncg Gaba_4","036 Vip Gaba",0
"0580 Lamp5 Gaba_1","036 Vip Gaba",0
"0581 Lamp5 Gaba_1","036 Vip Gaba",0
"0582 Lamp5 Gaba_1","036 Vip Gaba",0
"0587 Lamp5 Gaba_2","036 Vip Gaba",0.433333333333333
"0605 Pvalb chandelier Gaba","036 Vip Gaba",0
"0607 Pvalb Gaba_1","036 Vip Gaba",0
"0618 Pvalb Gaba_3","036 Vip Gaba",0
"0619 Pvalb Gaba_3","036 Vip Gaba",0
"0621 Pvalb Gaba_3","036 Vip Gaba",0
"0620 Pvalb Gaba_8","036 Vip Gaba",0
"0624 Pvalb Gaba_4","036 Vip Gaba",0
"0628 Pvalb Gaba_4","036 Vip Gaba",0
"0625 Pvalb Gaba_5","036 Vip Gaba",0
"0638 Sst Gaba_1","036 Vip Gaba",0
"0641 Sst Gaba_12","036 Vip Gaba",0
"0631 Sst Gaba_13","036 Vip Gaba",0
"0664 Sst Gaba_4","036 Vip Gaba",0
"0666 Sst Gaba_4","036 Vip Gaba",0
"0668 Sst Gaba_4","036 Vip Gaba",0
"0669 Sst Gaba_4","036 Vip Gaba",0
"0665 Sst Gaba_11","036 Vip Gaba",0
"0675 Sst Gaba_5","036 Vip Gaba",0
"0677 Sst Gaba_5","036 Vip Gaba",0
"0673 Sst Gaba_16","036 Vip Gaba",0
"0688 Sst Gaba_7","036 Vip Gaba",0
"0697 Sst Gaba_8","036 Vip Gaba",0
"0695 Sst Gaba_10","036 Vip Gaba",0
"0731 Sst Chodl Gaba_4","036 Vip Gaba",0
"5113 Astro-TE NN_3","036 Vip Gaba",0
"5146 OPC NN_1","036 Vip Gaba",0
"5150 COP NN","036 Vip Gaba",0
"5152 COP NN","036 Vip Gaba",0
"5155 MFOL NN","036 Vip Gaba",0
"5158 MOL NN","036 Vip Gaba",0
"5182 Peri NN","036 Vip Gaba",0
"5188 Endo NN","036 Vip Gaba",0
"5190 Microglia NN","036 Vip Gaba",0
"0004 Car3 Glut_1","037 Sncg Gaba",0
"0026 L5/6 IT TPE-ENT Glut_2","037 Sncg Gaba",0
"0029 L5/6 IT TPE-ENT Glut_3","037 Sncg Gaba",0
"0034 L6 IT CTX Glut_1","037 Sncg Gaba",0
"0035 L6 IT CTX Glut_1","037 Sncg Gaba",0
"0036 L6 IT CTX Glut_1","037 Sncg Gaba",0
"0037 L6 IT CTX Glut_1","037 Sncg Gaba",0
"0038 L6 IT CTX Glut_2","037 Sncg Gaba",0
"0041 L6 IT CTX Glut_2","037 Sncg Gaba",0
"0042 L6 IT CTX Glut_2","037 Sncg Gaba",0
"0044 L6 IT CTX Glut_3","037 Sncg Gaba",0
"0049 L6 IT CTX Glut_4","037 Sncg Gaba",0
"0053 L6 IT CTX Glut_5","037 Sncg Gaba",0
"0054 L6 IT CTX Glut_5","037 Sncg Gaba",0
"0055 L5 IT CTX Glut_1","037 Sncg Gaba",0
"0056 L5 IT CTX Glut_1","037 Sncg Gaba",0
"0061 L5 IT CTX Glut_3","037 Sncg Gaba",0
"0065 L5 IT CTX Glut_5","037 Sncg Gaba",0
"0069 L4/5 IT CTX Glut_1","037 Sncg Gaba",0
"0072 L4/5 IT CTX Glut_1","037 Sncg Gaba",0
"0075 L4/5 IT CTX Glut_2","037 Sncg Gaba",0
"0076 L4/5 IT CTX Glut_2","037 Sncg Gaba",0
"0078 L4/5 IT CTX Glut_2","037 Sncg Gaba",0
"0083 L4/5 IT CTX Glut_3","037 Sncg Gaba",0
"0084 L4/5 IT CTX Glut_3","037 Sncg Gaba",0
"0090 L4/5 IT CTX Glut_4","037 Sncg Gaba",0
"0091 L4/5 IT CTX Glut_4","037 Sncg Gaba",0
"0094 L4/5 IT CTX Glut_4","037 Sncg Gaba",0
"0096 L4/5 IT CTX Glut_5","037 Sncg Gaba",0
"0098 L4/5 IT CTX Glut_5","037 Sncg Gaba",0
"0099 L4/5 IT CTX Glut_5","037 Sncg Gaba",0
"0104 L2/3 IT CTX Glut_1","037 Sncg Gaba",0
"0105 L2/3 IT CTX Glut_1","037 Sncg Gaba",0
"0106 L2/3 IT CTX Glut_1","037 Sncg Gaba",0
"0109 L2/3 IT CTX Glut_2","037 Sncg Gaba",0
"0351 L5 ET CTX Glut_1","037 Sncg Gaba",0
"0352 L5 ET CTX Glut_1","037 Sncg Gaba",0
"0361 L5 ET CTX Glut_2","037 Sncg Gaba",0
"0362 L5 ET CTX Glut_2","037 Sncg Gaba",0
"0377 L5 ET CTX Glut_5","037 Sncg Gaba",0
"0379 L5 ET CTX Glut_5","037 Sncg Gaba",0
"0421 L6b CTX Glut_1","037 Sncg Gaba",0
"0430 L6b CTX Glut_3","037 Sncg Gaba",0
"0433 L6 CT CTX Glut_1","037 Sncg Gaba",0
"0436 L6 CT CTX Glut_1","037 Sncg Gaba",0
"0439 L6 CT CTX Glut_2","037 Sncg Gaba",0
"0440 L6 CT CTX Glut_2","037 Sncg Gaba",0
"0441 L6 CT CTX Glut_2","037 Sncg Gaba",0
"0445 L6 CT CTX Glut_3","037 Sncg Gaba",0
"0449 L6 CT CTX Glut_5","037 Sncg Gaba",0
"0452 L6 CT CTX Glut_5","037 Sncg Gaba",0
"0461 L5 NP CTX Glut_2","037 Sncg Gaba",0
"0463 L5 NP CTX Glut_2","037 Sncg Gaba",0
"0465 L5 NP CTX Glut_3","037 Sncg Gaba",0
"0470 L5 NP CTX Glut_4","037 Sncg Gaba",0
"0497 Vip Gaba_1","037 Sncg Gaba",0.0816326530612245
"0513 Vip Gaba_3","037 Sncg Gaba",0
"0514 Vip Gaba_3","037 Sncg Gaba",0.0833333333333333
"0516 Vip Gaba_3","037 Sncg Gaba",0
"0522 Vip Gaba_4","037 Sncg Gaba",0
"0527 Vip Gaba_5","037 Sncg Gaba",0
"0529 Vip Gaba_5","037 Sncg Gaba",0.0181818181818182
"0533 Vip Gaba_6","037 Sncg Gaba",0.27027027027027
"0547 Sncg Gaba_6","037 Sncg Gaba",1
"0553 Sncg Gaba_3","037 Sncg Gaba",1
"0560 Sncg Gaba_4","037 Sncg Gaba",1
"0580 Lamp5 Gaba_1","037 Sncg Gaba",0
"0581 Lamp5 Gaba_1","037 Sncg Gaba",0
"0582 Lamp5 Gaba_1","037 Sncg Gaba",0
"0587 Lamp5 Gaba_2","037 Sncg Gaba",0.233333333333333
"0605 Pvalb chandelier Gaba","037 Sncg Gaba",0
"0607 Pvalb Gaba_1","037 Sncg Gaba",0
"0618 Pvalb Gaba_3","037 Sncg Gaba",0
"0619 Pvalb Gaba_3","037 Sncg Gaba",0
"0621 Pvalb Gaba_3","037 Sncg Gaba",0
"0620 Pvalb Gaba_8","037 Sncg Gaba",0
"0624 Pvalb Gaba_4","037 Sncg Gaba",0
"0628 Pvalb Gaba_4","037 Sncg Gaba",0
"0625 Pvalb Gaba_5","037 Sncg Gaba",0
"0638 Sst Gaba_1","037 Sncg Gaba",0
"0641 Sst Gaba_12","037 Sncg Gaba",0
"0631 Sst Gaba_13","037 Sncg Gaba",0
"0664 Sst Gaba_4","037 Sncg Gaba",0
"0666 Sst Gaba_4","037 Sncg Gaba",0
"0668 Sst Gaba_4","037 Sncg Gaba",0
"0669 Sst Gaba_4","037 Sncg Gaba",0
"0665 Sst Gaba_11","037 Sncg Gaba",0
"0675 Sst Gaba_5","037 Sncg Gaba",0
"0677 Sst Gaba_5","037 Sncg Gaba",0
"0673 Sst Gaba_16","037 Sncg Gaba",0
"0688 Sst Gaba_7","037 Sncg Gaba",0
"0697 Sst Gaba_8","037 Sncg Gaba",0
"0695 Sst Gaba_10","037 Sncg Gaba",0
"0731 Sst Chodl Gaba_4","037 Sncg Gaba",0
"5113 Astro-TE NN_3","037 Sncg Gaba",0
"5146 OPC NN_1","037 Sncg Gaba",0
"5150 COP NN","037 Sncg Gaba",0
"5152 COP NN","037 Sncg Gaba",0
"5155 MFOL NN","037 Sncg Gaba",0
"5158 MOL NN","037 Sncg Gaba",0
"5182 Peri NN","037 Sncg Gaba",0
"5188 Endo NN","037 Sncg Gaba",0
"5190 Microglia NN","037 Sncg Gaba",0
"0004 Car3 Glut_1","039 Lamp5 Gaba",0
"0026 L5/6 IT TPE-ENT Glut_2","039 Lamp5 Gaba",0
"0029 L5/6 IT TPE-ENT Glut_3","039 Lamp5 Gaba",0
"0034 L6 IT CTX Glut_1","039 Lamp5 Gaba",0
"0035 L6 IT CTX Glut_1","039 Lamp5 Gaba",0
"0036 L6 IT CTX Glut_1","039 Lamp5 Gaba",0
"0037 L6 IT CTX Glut_1","039 Lamp5 Gaba",0
"0038 L6 IT CTX Glut_2","039 Lamp5 Gaba",0
"0041 L6 IT CTX Glut_2","039 Lamp5 Gaba",0
"0042 L6 IT CTX Glut_2","039 Lamp5 Gaba",0
"0044 L6 IT CTX Glut_3","039 Lamp5 Gaba",0
"0049 L6 IT CTX Glut_4","039 Lamp5 Gaba",0
"0053 L6 IT CTX Glut_5","039 Lamp5 Gaba",0
"0054 L6 IT CTX Glut_5","039 Lamp5 Gaba",0
"0055 L5 IT CTX Glut_1","039 Lamp5 Gaba",0
"0056 L5 IT CTX Glut_1","039 Lamp5 Gaba",0
"0061 L5 IT CTX Glut_3","039 Lamp5 Gaba",0
"0065 L5 IT CTX Glut_5","039 Lamp5 Gaba",0
"0069 L4/5 IT CTX Glut_1","039 Lamp5 Gaba",0
"0072 L4/5 IT CTX Glut_1","039 Lamp5 Gaba",0
"0075 L4/5 IT CTX Glut_2","039 Lamp5 Gaba",0
"0076 L4/5 IT CTX Glut_2","039 Lamp5 Gaba",0
"0078 L4/5 IT CTX Glut_2","039 Lamp5 Gaba",0
"0083 L4/5 IT CTX Glut_3","039 Lamp5 Gaba",0
"0084 L4/5 IT CTX Glut_3","039 Lamp5 Gaba",0
"0090 L4/5 IT CTX Glut_4","039 Lamp5 Gaba",0
"0091 L4/5 IT CTX Glut_4","039 Lamp5 Gaba",0
"0094 L4/5 IT CTX Glut_4","039 Lamp5 Gaba",0
"0096 L4/5 IT CTX Glut_5","039 Lamp5 Gaba",0
"0098 L4/5 IT CTX Glut_5","039 Lamp5 Gaba",0
"0099 L4/5 IT CTX Glut_5","039 Lamp5 Gaba",0
"0104 L2/3 IT CTX Glut_1","039 Lamp5 Gaba",0
"0105 L2/3 IT CTX Glut_1","039 Lamp5 Gaba",0
"0106 L2/3 IT CTX Glut_1","039 Lamp5 Gaba",0
"0109 L2/3 IT CTX Glut_2","039 Lamp5 Gaba",0
"0351 L5 ET CTX Glut_1","039 Lamp5 Gaba",0
