"row","col","value"
"022 L5 ET CTX Glut","0351 L5 ET CTX Glut_1",0.260519801980198
"027 L6b CTX Glut","0351 L5 ET CTX Glut_1",0
"028 L6 CT CTX Glut","0351 L5 ET CTX Glut_1",0
"030 L5 NP CTX Glut","0351 L5 ET CTX Glut_1",0
"036 Vip Gaba","0351 L5 ET CTX Glut_1",0
"037 Sncg Gaba","0351 L5 ET CTX Glut_1",0
"039 Lamp5 Gaba","0351 L5 ET CTX Glut_1",0
"041 Pvalb chandelier Gaba","0351 L5 ET CTX Glut_1",0
"042 Pvalb Gaba","0351 L5 ET CTX Glut_1",0.00160513643659711
"043 Sst Gaba","0351 L5 ET CTX Glut_1",0
"046 Sst Chodl Gaba","0351 L5 ET CTX Glut_1",0
"287 Astro-TE NN","0351 L5 ET CTX Glut_1",0
"294 OPC NN","0351 L5 ET CTX Glut_1",0
"295 Oligo NN","0351 L5 ET CTX Glut_1",0
"299 Peri NN","0351 L5 ET CTX Glut_1",0
"301 Endo NN","0351 L5 ET CTX Glut_1",0
"302 Microglia NN","0351 L5 ET CTX Glut_1",0
"001 Car3 Glut","0352 L5 ET CTX Glut_1",0
"003 L5/6 IT TPE-ENT Glut","0352 L5 ET CTX Glut_1",0
"004 L6 IT CTX Glut","0352 L5 ET CTX Glut_1",0
"005 L5 IT CTX Glut","0352 L5 ET CTX Glut_1",0
"006 L4/5 IT CTX Glut","0352 L5 ET CTX Glut_1",0
"007 L2/3 IT CTX Glut","0352 L5 ET CTX Glut_1",0
"022 L5 ET CTX Glut","0352 L5 ET CTX Glut_1",0.11509900990099
"027 L6b CTX Glut","0352 L5 ET CTX Glut_1",0
"028 L6 CT CTX Glut","0352 L5 ET CTX Glut_1",0
"030 L5 NP CTX Glut","0352 L5 ET CTX Glut_1",0
"036 Vip Gaba","0352 L5 ET CTX Glut_1",0
"037 Sncg Gaba","0352 L5 ET CTX Glut_1",0
"039 Lamp5 Gaba","0352 L5 ET CTX Glut_1",0
"041 Pvalb chandelier Gaba","0352 L5 ET CTX Glut_1",0
"042 Pvalb Gaba","0352 L5 ET CTX Glut_1",0
"043 Sst Gaba","0352 L5 ET CTX Glut_1",0
"046 Sst Chodl Gaba","0352 L5 ET CTX Glut_1",0
"287 Astro-TE NN","0352 L5 ET CTX Glut_1",0
"294 OPC NN","0352 L5 ET CTX Glut_1",0
"295 Oligo NN","0352 L5 ET CTX Glut_1",0
"299 Peri NN","0352 L5 ET CTX Glut_1",0
"301 Endo NN","0352 L5 ET CTX Glut_1",0
"302 Microglia NN","0352 L5 ET CTX Glut_1",0
"001 Car3 Glut","0361 L5 ET CTX Glut_2",0
"003 L5/6 IT TPE-ENT Glut","0361 L5 ET CTX Glut_2",0
"004 L6 IT CTX Glut","0361 L5 ET CTX Glut_2",0
"005 L5 IT CTX Glut","0361 L5 ET CTX Glut_2",0
"006 L4/5 IT CTX Glut","0361 L5 ET CTX Glut_2",0
"007 L2/3 IT CTX Glut","0361 L5 ET CTX Glut_2",0
"022 L5 ET CTX Glut","0361 L5 ET CTX Glut_2",0.015470297029703
"027 L6b CTX Glut","0361 L5 ET CTX Glut_2",0
"028 L6 CT CTX Glut","0361 L5 ET CTX Glut_2",0
"030 L5 NP CTX Glut","0361 L5 ET CTX Glut_2",0
"036 Vip Gaba","0361 L5 ET CTX Glut_2",0
"037 Sncg Gaba","0361 L5 ET CTX Glut_2",0
"039 Lamp5 Gaba","0361 L5 ET CTX Glut_2",0
"041 Pvalb chandelier Gaba","0361 L5 ET CTX Glut_2",0
"042 Pvalb Gaba","0361 L5 ET CTX Glut_2",0
"043 Sst Gaba","0361 L5 ET CTX Glut_2",0
"046 Sst Chodl Gaba","0361 L5 ET CTX Glut_2",0
"287 Astro-TE NN","0361 L5 ET CTX Glut_2",0
"294 OPC NN","0361 L5 ET CTX Glut_2",0
"295 Oligo NN","0361 L5 ET CTX Glut_2",0
"299 Peri NN","0361 L5 ET CTX Glut_2",0
"301 Endo NN","0361 L5 ET CTX Glut_2",0
"302 Microglia NN","0361 L5 ET CTX Glut_2",0
"001 Car3 Glut","0362 L5 ET CTX Glut_2",0
"003 L5/6 IT TPE-ENT Glut","0362 L5 ET CTX Glut_2",0
"004 L6 IT CTX Glut","0362 L5 ET CTX Glut_2",0
"005 L5 IT CTX Glut","0362 L5 ET CTX Glut_2",0
"006 L4/5 IT CTX Glut","0362 L5 ET CTX Glut_2",0
"007 L2/3 IT CTX Glut","0362 L5 ET CTX Glut_2",0
"022 L5 ET CTX Glut","0362 L5 ET CTX Glut_2",0.17450495049505
"027 L6b CTX Glut","0362 L5 ET CTX Glut_2",0
"028 L6 CT CTX Glut","0362 L5 ET CTX Glut_2",0
"030 L5 NP CTX Glut","0362 L5 ET CTX Glut_2",0
"036 Vip Gaba","0362 L5 ET CTX Glut_2",0
"037 Sncg Gaba","0362 L5 ET CTX Glut_2",0
"039 Lamp5 Gaba","0362 L5 ET CTX Glut_2",0
"041 Pvalb chandelier Gaba","0362 L5 ET CTX Glut_2",0
"042 Pvalb Gaba","0362 L5 ET CTX Glut_2",0
"043 Sst Gaba","0362 L5 ET CTX Glut_2",0
"046 Sst Chodl Gaba","0362 L5 ET CTX Glut_2",0
"287 Astro-TE NN","0362 L5 ET CTX Glut_2",0
"294 OPC NN","0362 L5 ET CTX Glut_2",0
"295 Oligo NN","0362 L5 ET CTX Glut_2",0
"299 Peri NN","0362 L5 ET CTX Glut_2",0
"301 Endo NN","0362 L5 ET CTX Glut_2",0
"302 Microglia NN","0362 L5 ET CTX Glut_2",0
"001 Car3 Glut","0377 L5 ET CTX Glut_5",0
"003 L5/6 IT TPE-ENT Glut","0377 L5 ET CTX Glut_5",0
"004 L6 IT CTX Glut","0377 L5 ET CTX Glut_5",0
"005 L5 IT CTX Glut","0377 L5 ET CTX Glut_5",0
"006 L4/5 IT CTX Glut","0377 L5 ET CTX Glut_5",0
"007 L2/3 IT CTX Glut","0377 L5 ET CTX Glut_5",0.000890471950133571
"022 L5 ET CTX Glut","0377 L5 ET CTX Glut_5",0.265470297029703
"027 L6b CTX Glut","0377 L5 ET CTX Glut_5",0
"028 L6 CT CTX Glut","0377 L5 ET CTX Glut_5",0
"030 L5 NP CTX Glut","0377 L5 ET CTX Glut_5",0
"036 Vip Gaba","0377 L5 ET CTX Glut_5",0
"037 Sncg Gaba","0377 L5 ET CTX Glut_5",0
"039 Lamp5 Gaba","0377 L5 ET CTX Glut_5",0
"041 Pvalb chandelier Gaba","0377 L5 ET CTX Glut_5",0
"042 Pvalb Gaba","0377 L5 ET CTX Glut_5",0
"043 Sst Gaba","0377 L5 ET CTX Glut_5",0
"046 Sst Chodl Gaba","0377 L5 ET CTX Glut_5",0
"287 Astro-TE NN","0377 L5 ET CTX Glut_5",0
"294 OPC NN","0377 L5 ET CTX Glut_5",0
"295 Oligo NN","0377 L5 ET CTX Glut_5",0
"299 Peri NN","0377 L5 ET CTX Glut_5",0
"301 Endo NN","0377 L5 ET CTX Glut_5",0
"302 Microglia NN","0377 L5 ET CTX Glut_5",0
"001 Car3 Glut","0379 L5 ET CTX Glut_5",0
"003 L5/6 IT TPE-ENT Glut","0379 L5 ET CTX Glut_5",0
"004 L6 IT CTX Glut","0379 L5 ET CTX Glut_5",0
"005 L5 IT CTX Glut","0379 L5 ET CTX Glut_5",0
"006 L4/5 IT CTX Glut","0379 L5 ET CTX Glut_5",0
"007 L2/3 IT CTX Glut","0379 L5 ET CTX Glut_5",0
"022 L5 ET CTX Glut","0379 L5 ET CTX Glut_5",0.16769801980198
"027 L6b CTX Glut","0379 L5 ET CTX Glut_5",0
"028 L6 CT CTX Glut","0379 L5 ET CTX Glut_5",0
"030 L5 NP CTX Glut","0379 L5 ET CTX Glut_5",0
"036 Vip Gaba","0379 L5 ET CTX Glut_5",0
"037 Sncg Gaba","0379 L5 ET CTX Glut_5",0
"039 Lamp5 Gaba","0379 L5 ET CTX Glut_5",0
"041 Pvalb chandelier Gaba","0379 L5 ET CTX Glut_5",0
"042 Pvalb Gaba","0379 L5 ET CTX Glut_5",0
"043 Sst Gaba","0379 L5 ET CTX Glut_5",0
"046 Sst Chodl Gaba","0379 L5 ET CTX Glut_5",0
"287 Astro-TE NN","0379 L5 ET CTX Glut_5",0
"294 OPC NN","0379 L5 ET CTX Glut_5",0
"295 Oligo NN","0379 L5 ET CTX Glut_5",0
"299 Peri NN","0379 L5 ET CTX Glut_5",0
"301 Endo NN","0379 L5 ET CTX Glut_5",0
"302 Microglia NN","0379 L5 ET CTX Glut_5",0
"001 Car3 Glut","0421 L6b CTX Glut_1",0
"003 L5/6 IT TPE-ENT Glut","0421 L6b CTX Glut_1",0
"004 L6 IT CTX Glut","0421 L6b CTX Glut_1",0
"005 L5 IT CTX Glut","0421 L6b CTX Glut_1",0
"006 L4/5 IT CTX Glut","0421 L6b CTX Glut_1",0
"007 L2/3 IT CTX Glut","0421 L6b CTX Glut_1",0
"022 L5 ET CTX Glut","0421 L6b CTX Glut_1",0
"027 L6b CTX Glut","0421 L6b CTX Glut_1",0.422794117647059
"028 L6 CT CTX Glut","0421 L6b CTX Glut_1",0.00399201596806387
"030 L5 NP CTX Glut","0421 L6b CTX Glut_1",0
"036 Vip Gaba","0421 L6b CTX Glut_1",0
"037 Sncg Gaba","0421 L6b CTX Glut_1",0
"039 Lamp5 Gaba","0421 L6b CTX Glut_1",0
"041 Pvalb chandelier Gaba","0421 L6b CTX Glut_1",0
"042 Pvalb Gaba","0421 L6b CTX Glut_1",0
"043 Sst Gaba","0421 L6b CTX Glut_1",0
"046 Sst Chodl Gaba","0421 L6b CTX Glut_1",0
"287 Astro-TE NN","0421 L6b CTX Glut_1",0
"294 OPC NN","0421 L6b CTX Glut_1",0
"295 Oligo NN","0421 L6b CTX Glut_1",0
"299 Peri NN","0421 L6b CTX Glut_1",0
"301 Endo NN","0421 L6b CTX Glut_1",0
"302 Microglia NN","0421 L6b CTX Glut_1",0
"001 Car3 Glut","0430 L6b CTX Glut_3",0
"003 L5/6 IT TPE-ENT Glut","0430 L6b CTX Glut_3",0
"004 L6 IT CTX Glut","0430 L6b CTX Glut_3",0
"005 L5 IT CTX Glut","0430 L6b CTX Glut_3",0
"006 L4/5 IT CTX Glut","0430 L6b CTX Glut_3",0
"007 L2/3 IT CTX Glut","0430 L6b CTX Glut_3",0
"022 L5 ET CTX Glut","0430 L6b CTX Glut_3",0
"027 L6b CTX Glut","0430 L6b CTX Glut_3",0.505514705882353
"028 L6 CT CTX Glut","0430 L6b CTX Glut_3",0
"030 L5 NP CTX Glut","0430 L6b CTX Glut_3",0
"036 Vip Gaba","0430 L6b CTX Glut_3",0
"037 Sncg Gaba","0430 L6b CTX Glut_3",0
"039 Lamp5 Gaba","0430 L6b CTX Glut_3",0
"041 Pvalb chandelier Gaba","0430 L6b CTX Glut_3",0
"042 Pvalb Gaba","0430 L6b CTX Glut_3",0
"043 Sst Gaba","0430 L6b CTX Glut_3",0.000825082508250825
"046 Sst Chodl Gaba","0430 L6b CTX Glut_3",0
"287 Astro-TE NN","0430 L6b CTX Glut_3",0
"294 OPC NN","0430 L6b CTX Glut_3",0
"295 Oligo NN","0430 L6b CTX Glut_3",0
"299 Peri NN","0430 L6b CTX Glut_3",0
"301 Endo NN","0430 L6b CTX Glut_3",0
"302 Microglia NN","0430 L6b CTX Glut_3",0
"001 Car3 Glut","0433 L6 CT CTX Glut_1",0
"003 L5/6 IT TPE-ENT Glut","0433 L6 CT CTX Glut_1",0
"004 L6 IT CTX Glut","0433 L6 CT CTX Glut_1",0
"005 L5 IT CTX Glut","0433 L6 CT CTX Glut_1",0
"006 L4/5 IT CTX Glut","0433 L6 CT CTX Glut_1",0
"007 L2/3 IT CTX Glut","0433 L6 CT CTX Glut_1",0
"022 L5 ET CTX Glut","0433 L6 CT CTX Glut_1",0
"027 L6b CTX Glut","0433 L6 CT CTX Glut_1",0
"028 L6 CT CTX Glut","0433 L6 CT CTX Glut_1",0.101297405189621
"030 L5 NP CTX Glut","0433 L6 CT CTX Glut_1",0.00267141585040071
"036 Vip Gaba","0433 L6 CT CTX Glut_1",0
"037 Sncg Gaba","0433 L6 CT CTX Glut_1",0
"039 Lamp5 Gaba","0433 L6 CT CTX Glut_1",0
"041 Pvalb chandelier Gaba","0433 L6 CT CTX Glut_1",0
"042 Pvalb Gaba","0433 L6 CT CTX Glut_1",0
"043 Sst Gaba","0433 L6 CT CTX Glut_1",0.000412541254125413
"046 Sst Chodl Gaba","0433 L6 CT CTX Glut_1",0
"287 Astro-TE NN","0433 L6 CT CTX Glut_1",0
"294 OPC NN","0433 L6 CT CTX Glut_1",0
"295 Oligo NN","0433 L6 CT CTX Glut_1",0
"299 Peri NN","0433 L6 CT CTX Glut_1",0
"301 Endo NN","0433 L6 CT CTX Glut_1",0
"302 Microglia NN","0433 L6 CT CTX Glut_1",0
"001 Car3 Glut","0436 L6 CT CTX Glut_1",0
"003 L5/6 IT TPE-ENT Glut","0436 L6 CT CTX Glut_1",0
"004 L6 IT CTX Glut","0436 L6 CT CTX Glut_1",0
"005 L5 IT CTX Glut","0436 L6 CT CTX Glut_1",0
"006 L4/5 IT CTX Glut","0436 L6 CT CTX Glut_1",0
"007 L2/3 IT CTX Glut","0436 L6 CT CTX Glut_1",0
"022 L5 ET CTX Glut","0436 L6 CT CTX Glut_1",0
"027 L6b CTX Glut","0436 L6 CT CTX Glut_1",0
"028 L6 CT CTX Glut","0436 L6 CT CTX Glut_1",0.310379241516966
"030 L5 NP CTX Glut","0436 L6 CT CTX Glut_1",0
"036 Vip Gaba","0436 L6 CT CTX Glut_1",0
"037 Sncg Gaba","0436 L6 CT CTX Glut_1",0
"039 Lamp5 Gaba","0436 L6 CT CTX Glut_1",0
"041 Pvalb chandelier Gaba","0436 L6 CT CTX Glut_1",0
"042 Pvalb Gaba","0436 L6 CT CTX Glut_1",0
"043 Sst Gaba","0436 L6 CT CTX Glut_1",0
"046 Sst Chodl Gaba","0436 L6 CT CTX Glut_1",0
"287 Astro-TE NN","0436 L6 CT CTX Glut_1",0
"294 OPC NN","0436 L6 CT CTX Glut_1",0
"295 Oligo NN","0436 L6 CT CTX Glut_1",0
"299 Peri NN","0436 L6 CT CTX Glut_1",0
"301 Endo NN","0436 L6 CT CTX Glut_1",0
"302 Microglia NN","0436 L6 CT CTX Glut_1",0
"001 Car3 Glut","0439 L6 CT CTX Glut_2",0
"003 L5/6 IT TPE-ENT Glut","0439 L6 CT CTX Glut_2",0
"004 L6 IT CTX Glut","0439 L6 CT CTX Glut_2",0
"005 L5 IT CTX Glut","0439 L6 CT CTX Glut_2",0
"006 L4/5 IT CTX Glut","0439 L6 CT CTX Glut_2",0
"007 L2/3 IT CTX Glut","0439 L6 CT CTX Glut_2",0
"022 L5 ET CTX Glut","0439 L6 CT CTX Glut_2",0
"027 L6b CTX Glut","0439 L6 CT CTX Glut_2",0
"028 L6 CT CTX Glut","0439 L6 CT CTX Glut_2",0.135728542914172
"030 L5 NP CTX Glut","0439 L6 CT CTX Glut_2",0
"036 Vip Gaba","0439 L6 CT CTX Glut_2",0.000772797527047913
"037 Sncg Gaba","0439 L6 CT CTX Glut_2",0
"039 Lamp5 Gaba","0439 L6 CT CTX Glut_2",0
"041 Pvalb chandelier Gaba","0439 L6 CT CTX Glut_2",0
"042 Pvalb Gaba","0439 L6 CT CTX Glut_2",0
"043 Sst Gaba","0439 L6 CT CTX Glut_2",0
"046 Sst Chodl Gaba","0439 L6 CT CTX Glut_2",0
"287 Astro-TE NN","0439 L6 CT CTX Glut_2",0
"294 OPC NN","0439 L6 CT CTX Glut_2",0
"295 Oligo NN","0439 L6 CT CTX Glut_2",0
"299 Peri NN","0439 L6 CT CTX Glut_2",0
"301 Endo NN","0439 L6 CT CTX Glut_2",0
"302 Microglia NN","0439 L6 CT CTX Glut_2",0
"001 Car3 Glut","0440 L6 CT CTX Glut_2",0
"003 L5/6 IT TPE-ENT Glut","0440 L6 CT CTX Glut_2",0
"004 L6 IT CTX Glut","0440 L6 CT CTX Glut_2",0
"005 L5 IT CTX Glut","0440 L6 CT CTX Glut_2",0
"006 L4/5 IT CTX Glut","0440 L6 CT CTX Glut_2",0
"007 L2/3 IT CTX Glut","0440 L6 CT CTX Glut_2",0
"022 L5 ET CTX Glut","0440 L6 CT CTX Glut_2",0
"027 L6b CTX Glut","0440 L6 CT CTX Glut_2",0
"028 L6 CT CTX Glut","0440 L6 CT CTX Glut_2",0.0399201596806387
"030 L5 NP CTX Glut","0440 L6 CT CTX Glut_2",0
"036 Vip Gaba","0440 L6 CT CTX Glut_2",0
"037 Sncg Gaba","0440 L6 CT CTX Glut_2",0
"039 Lamp5 Gaba","0440 L6 CT CTX Glut_2",0
"041 Pvalb chandelier Gaba","0440 L6 CT CTX Glut_2",0
"042 Pvalb Gaba","0440 L6 CT CTX Glut_2",0
"043 Sst Gaba","0440 L6 CT CTX Glut_2",0
"046 Sst Chodl Gaba","0440 L6 CT CTX Glut_2",0
"287 Astro-TE NN","0440 L6 CT CTX Glut_2",0
"294 OPC NN","0440 L6 CT CTX Glut_2",0
"295 Oligo NN","0440 L6 CT CTX Glut_2",0
"299 Peri NN","0440 L6 CT CTX Glut_2",0
"301 Endo NN","0440 L6 CT CTX Glut_2",0
"302 Microglia NN","0440 L6 CT CTX Glut_2",0
"001 Car3 Glut","0441 L6 CT CTX Glut_2",0
"003 L5/6 IT TPE-ENT Glut","0441 L6 CT CTX Glut_2",0
"004 L6 IT CTX Glut","0441 L6 CT CTX Glut_2",0
"005 L5 IT CTX Glut","0441 L6 CT CTX Glut_2",0
"006 L4/5 IT CTX Glut","0441 L6 CT CTX Glut_2",0
"007 L2/3 IT CTX Glut","0441 L6 CT CTX Glut_2",0
"022 L5 ET CTX Glut","0441 L6 CT CTX Glut_2",0
"027 L6b CTX Glut","0441 L6 CT CTX Glut_2",0
"028 L6 CT CTX Glut","0441 L6 CT CTX Glut_2",0.0588822355289421
"030 L5 NP CTX Glut","0441 L6 CT CTX Glut_2",0.00178094390026714
"036 Vip Gaba","0441 L6 CT CTX Glut_2",0
"037 Sncg Gaba","0441 L6 CT CTX Glut_2",0
"039 Lamp5 Gaba","0441 L6 CT CTX Glut_2",0
"041 Pvalb chandelier Gaba","0441 L6 CT CTX Glut_2",0
"042 Pvalb Gaba","0441 L6 CT CTX Glut_2",0
"043 Sst Gaba","0441 L6 CT CTX Glut_2",0
"046 Sst Chodl Gaba","0441 L6 CT CTX Glut_2",0
"287 Astro-TE NN","0441 L6 CT CTX Glut_2",0
"294 OPC NN","0441 L6 CT CTX Glut_2",0
"295 Oligo NN","0441 L6 CT CTX Glut_2",0
"299 Peri NN","0441 L6 CT CTX Glut_2",0
"301 Endo NN","0441 L6 CT CTX Glut_2",0
"302 Microglia NN","0441 L6 CT CTX Glut_2",0
"001 Car3 Glut","0445 L6 CT CTX Glut_3",0
"003 L5/6 IT TPE-ENT Glut","0445 L6 CT CTX Glut_3",0
"004 L6 IT CTX Glut","0445 L6 CT CTX Glut_3",0
"005 L5 IT CTX Glut","0445 L6 CT CTX Glut_3",0
"006 L4/5 IT CTX Glut","0445 L6 CT CTX Glut_3",0
"007 L2/3 IT CTX Glut","0445 L6 CT CTX Glut_3",0
"022 L5 ET CTX Glut","0445 L6 CT CTX Glut_3",0
"027 L6b CTX Glut","0445 L6 CT CTX Glut_3",0
"028 L6 CT CTX Glut","0445 L6 CT CTX Glut_3",0.062375249500998
"030 L5 NP CTX Glut","0445 L6 CT CTX Glut_3",0
"036 Vip Gaba","0445 L6 CT CTX Glut_3",0
"037 Sncg Gaba","0445 L6 CT CTX Glut_3",0
"039 Lamp5 Gaba","0445 L6 CT CTX Glut_3",0
"041 Pvalb chandelier Gaba","0445 L6 CT CTX Glut_3",0
"042 Pvalb Gaba","0445 L6 CT CTX Glut_3",0
"043 Sst Gaba","0445 L6 CT CTX Glut_3",0
"046 Sst Chodl Gaba","0445 L6 CT CTX Glut_3",0
"287 Astro-TE NN","0445 L6 CT CTX Glut_3",0
"294 OPC NN","0445 L6 CT CTX Glut_3",0
"295 Oligo NN","0445 L6 CT CTX Glut_3",0
"299 Peri NN","0445 L6 CT CTX Glut_3",0
"301 Endo NN","0445 L6 CT CTX Glut_3",0
"302 Microglia NN","0445 L6 CT CTX Glut_3",0
"001 Car3 Glut","0449 L6 CT CTX Glut_5",0
"003 L5/6 IT TPE-ENT Glut","0449 L6 CT CTX Glut_5",0
"004 L6 IT CTX Glut","0449 L6 CT CTX Glut_5",0
"005 L5 IT CTX Glut","0449 L6 CT CTX Glut_5",0
"006 L4/5 IT CTX Glut","0449 L6 CT CTX Glut_5",0
"007 L2/3 IT CTX Glut","0449 L6 CT CTX Glut_5",0
"022 L5 ET CTX Glut","0449 L6 CT CTX Glut_5",0
"027 L6b CTX Glut","0449 L6 CT CTX Glut_5",0.0698529411764706
"028 L6 CT CTX Glut","0449 L6 CT CTX Glut_5",0.152694610778443
"030 L5 NP CTX Glut","0449 L6 CT CTX Glut_5",0.000890471950133571
"036 Vip Gaba","0449 L6 CT CTX Glut_5",0
"037 Sncg Gaba","0449 L6 CT CTX Glut_5",0
"039 Lamp5 Gaba","0449 L6 CT CTX Glut_5",0
"041 Pvalb chandelier Gaba","0449 L6 CT CTX Glut_5",0
"042 Pvalb Gaba","0449 L6 CT CTX Glut_5",0
"043 Sst Gaba","0449 L6 CT CTX Glut_5",0
"046 Sst Chodl Gaba","0449 L6 CT CTX Glut_5",0
"287 Astro-TE NN","0449 L6 CT CTX Glut_5",0
"294 OPC NN","0449 L6 CT CTX Glut_5",0
"295 Oligo NN","0449 L6 CT CTX Glut_5",0
"299 Peri NN","0449 L6 CT CTX Glut_5",0
"301 Endo NN","0449 L6 CT CTX Glut_5",0.0101010101010101
"302 Microglia NN","0449 L6 CT CTX Glut_5",0
"001 Car3 Glut","0452 L6 CT CTX Glut_5",0
"003 L5/6 IT TPE-ENT Glut","0452 L6 CT CTX Glut_5",0
"004 L6 IT CTX Glut","0452 L6 CT CTX Glut_5",0
"005 L5 IT CTX Glut","0452 L6 CT CTX Glut_5",0
"006 L4/5 IT CTX Glut","0452 L6 CT CTX Glut_5",0
"007 L2/3 IT CTX Glut","0452 L6 CT CTX Glut_5",0
"022 L5 ET CTX Glut","0452 L6 CT CTX Glut_5",0
"027 L6b CTX Glut","0452 L6 CT CTX Glut_5",0
"028 L6 CT CTX Glut","0452 L6 CT CTX Glut_5",0.131736526946108
"030 L5 NP CTX Glut","0452 L6 CT CTX Glut_5",0.00356188780053428
"036 Vip Gaba","0452 L6 CT CTX Glut_5",0.00154559505409583
"037 Sncg Gaba","0452 L6 CT CTX Glut_5",0
"039 Lamp5 Gaba","0452 L6 CT CTX Glut_5",0
"041 Pvalb chandelier Gaba","0452 L6 CT CTX Glut_5",0
"042 Pvalb Gaba","0452 L6 CT CTX Glut_5",0
"043 Sst Gaba","0452 L6 CT CTX Glut_5",0.000825082508250825
"046 Sst Chodl Gaba","0452 L6 CT CTX Glut_5",0
"287 Astro-TE NN","0452 L6 CT CTX Glut_5",0
"294 OPC NN","0452 L6 CT CTX Glut_5",0
"295 Oligo NN","0452 L6 CT CTX Glut_5",0
"299 Peri NN","0452 L6 CT CTX Glut_5",0
"301 Endo NN","0452 L6 CT CTX Glut_5",0
"302 Microglia NN","0452 L6 CT CTX Glut_5",0
"001 Car3 Glut","0461 L5 NP CTX Glut_2",0
"003 L5/6 IT TPE-ENT Glut","0461 L5 NP CTX Glut_2",0
"004 L6 IT CTX Glut","0461 L5 NP CTX Glut_2",0
"005 L5 IT CTX Glut","0461 L5 NP CTX Glut_2",0
"006 L4/5 IT CTX Glut","0461 L5 NP CTX Glut_2",0
"007 L2/3 IT CTX Glut","0461 L5 NP CTX Glut_2",0
"022 L5 ET CTX Glut","0461 L5 NP CTX Glut_2",0
"027 L6b CTX Glut","0461 L5 NP CTX Glut_2",0
"028 L6 CT CTX Glut","0461 L5 NP CTX Glut_2",0
"030 L5 NP CTX Glut","0461 L5 NP CTX Glut_2",0.183437221727516
"036 Vip Gaba","0461 L5 NP CTX Glut_2",0
"037 Sncg Gaba","0461 L5 NP CTX Glut_2",0
"039 Lamp5 Gaba","0461 L5 NP CTX Glut_2",0
"041 Pvalb chandelier Gaba","0461 L5 NP CTX Glut_2",0
"042 Pvalb Gaba","0461 L5 NP CTX Glut_2",0
"043 Sst Gaba","0461 L5 NP CTX Glut_2",0
"046 Sst Chodl Gaba","0461 L5 NP CTX Glut_2",0
"287 Astro-TE NN","0461 L5 NP CTX Glut_2",0
"294 OPC NN","0461 L5 NP CTX Glut_2",0
"295 Oligo NN","0461 L5 NP CTX Glut_2",0
"299 Peri NN","0461 L5 NP CTX Glut_2",0
"301 Endo NN","0461 L5 NP CTX Glut_2",0
"302 Microglia NN","0461 L5 NP CTX Glut_2",0
"001 Car3 Glut","0463 L5 NP CTX Glut_2",0
"003 L5/6 IT TPE-ENT Glut","0463 L5 NP CTX Glut_2",0
"004 L6 IT CTX Glut","0463 L5 NP CTX Glut_2",0
"005 L5 IT CTX Glut","0463 L5 NP CTX Glut_2",0
"006 L4/5 IT CTX Glut","0463 L5 NP CTX Glut_2",0
"007 L2/3 IT CTX Glut","0463 L5 NP CTX Glut_2",0
"022 L5 ET CTX Glut","0463 L5 NP CTX Glut_2",0
"027 L6b CTX Glut","0463 L5 NP CTX Glut_2",0
"028 L6 CT CTX Glut","0463 L5 NP CTX Glut_2",0
"030 L5 NP CTX Glut","0463 L5 NP CTX Glut_2",0.322350845948353
"036 Vip Gaba","0463 L5 NP CTX Glut_2",0
"037 Sncg Gaba","0463 L5 NP CTX Glut_2",0
"039 Lamp5 Gaba","0463 L5 NP CTX Glut_2",0
"041 Pvalb chandelier Gaba","0463 L5 NP CTX Glut_2",0
"042 Pvalb Gaba","0463 L5 NP CTX Glut_2",0
"043 Sst Gaba","0463 L5 NP CTX Glut_2",0.000412541254125413
"046 Sst Chodl Gaba","0463 L5 NP CTX Glut_2",0
"287 Astro-TE NN","0463 L5 NP CTX Glut_2",0
"294 OPC NN","0463 L5 NP CTX Glut_2",0
"295 Oligo NN","0463 L5 NP CTX Glut_2",0
"299 Peri NN","0463 L5 NP CTX Glut_2",0
"301 Endo NN","0463 L5 NP CTX Glut_2",0
"302 Microglia NN","0463 L5 NP CTX Glut_2",0
"001 Car3 Glut","0465 L5 NP CTX Glut_3",0
"003 L5/6 IT TPE-ENT Glut","0465 L5 NP CTX Glut_3",0
"004 L6 IT CTX Glut","0465 L5 NP CTX Glut_3",0
"005 L5 IT CTX Glut","0465 L5 NP CTX Glut_3",0
"006 L4/5 IT CTX Glut","0465 L5 NP CTX Glut_3",0
"007 L2/3 IT CTX Glut","0465 L5 NP CTX Glut_3",0
"022 L5 ET CTX Glut","0465 L5 NP CTX Glut_3",0
"027 L6b CTX Glut","0465 L5 NP CTX Glut_3",0
"028 L6 CT CTX Glut","0465 L5 NP CTX Glut_3",0
"030 L5 NP CTX Glut","0465 L5 NP CTX Glut_3",0.410507569011576
"036 Vip Gaba","0465 L5 NP CTX Glut_3",0
"037 Sncg Gaba","0465 L5 NP CTX Glut_3",0
"039 Lamp5 Gaba","0465 L5 NP CTX Glut_3",0
"041 Pvalb chandelier Gaba","0465 L5 NP CTX Glut_3",0
"042 Pvalb Gaba","0465 L5 NP CTX Glut_3",0
"043 Sst Gaba","0465 L5 NP CTX Glut_3",0
"046 Sst Chodl Gaba","0465 L5 NP CTX Glut_3",0
"287 Astro-TE NN","0465 L5 NP CTX Glut_3",0
"294 OPC NN","0465 L5 NP CTX Glut_3",0
"295 Oligo NN","0465 L5 NP CTX Glut_3",0
"299 Peri NN","0465 L5 NP CTX Glut_3",0
